time,laccx,laccy,laccz,grax,gray,graz,gyrx,gyry,gyrz,accx,accy,accz,magx,magy,magz
113320480,-0.011546895,-0.05952595,-0.0029811577,-0.0062034735,9.685225,1.5384338,-0.0027427631,0.0011651316,9.335526E-4,-0.0034600005,9.64995,1.5228901,48.05625,38.81625,141.34782
113320500,-4.4380035E-4,-0.041948304,-0.011890099,-0.0071887,9.685125,1.5390635,-5.6375004E-4,7.425E-4,5.6375E-4,-0.020760002,9.61995,1.53759,48.180943,38.937187,141.58781
113320520,0.0058709,-0.0250268,-0.0011030999,-0.007278,9.685202,1.5385716,6.05E-4,-3.575E-4,-4.95E-4,9.00001E-5,9.61935,1.5392001,48.4725,38.534065,141.77814
113320540,-0.009465474,-0.03765242,-0.003060526,-0.0067729997,9.685151,1.5388916,-5.355263E-4,1.2302632E-4,-1.4473699E-5,-0.0045775864,9.658423,1.5422949,48.64782,38.5125,141.66281
113320560,6.5275026E-4,-0.02827575,0.0024452498,-0.0075669996,9.685099,1.539214,-8.25E-4,-0.001134375,2.75E-4,-0.01771552,9.645285,1.5340191,48.780937,38.35219,141.94125
113320580,0.00714875,-0.01621325,-5.2949996E-4,-0.00747925,9.685009,1.5397942,0.0,-9.28125E-4,2.75E-4,-0.006,9.642,1.539,48.787502,38.62875,141.90282
113320600,-0.00184725,-0.02274875,-0.015195501,-0.0068622497,9.68496,1.5400952,-0.001375,9.625E-4,2.75E-4,-0.0018879313,9.668881,1.5341017,48.71625,38.75063,141.66844
113320620,0.0047661583,-0.016448421,-0.005159,-0.0070173685,9.685118,1.5391005,-1.8815782E-4,-2.2434213E-4,2.75E-4,-0.009439656,9.660605,1.5223087,48.4275,38.80969,141.49594
113320640,0.0106726,-0.0350496,-0.0262118,-0.0065732,9.685169,1.538781,0.001155,-6.875E-4,2.75E-4,0.008730001,9.640311,1.5256001,48.074066,39.222187,141.36282
113320660,0.0011915999,-0.059712604,-0.0021779994,-0.0057106,9.6854105,1.5372524,-0.0020350001,-6.875E-4,-6.05E-4,0.0026844828,9.638986,1.5134482,47.89594,39.19031,141.40968
113320680,0.008874369,-0.044242688,-0.025854737,-0.0057073687,9.685314,1.5378692,7.019737E-4,2.3881579E-4,-8.25E-4,-0.0048672413,9.622434,1.5382758,47.6025,39.116253,141.35909
113320700,-0.0022095502,-0.04680035,-0.0239583,-0.0049428497,9.685547,1.5364078,-0.0014300001,4.125E-4,1.1000002E-4,-0.0064000003,9.6309395,1.5086302,47.3025,38.95219,141.58781
113320720,-0.0062075504,-0.0521247,-0.0075177997,-0.0051352,9.685724,1.5352908,-0.0027431252,0.0013475,2.75E-4,-0.009455001,9.63586,1.5170051,47.21625,39.05063,141.70688
113320740,-0.00400645,-0.04871885,-0.019596152,-0.0056598,9.68567,1.5356371,-0.0028875,5.775E-4,2.75E-4,-0.010755001,9.632461,1.5283052,47.4,38.8875,141.95625
113320760,0.007594157,-0.033180892,0.0068613677,-0.0061911577,9.685846,1.5345135,9.263157E-4,4.125E-4,-0.001693421,0.0075900005,9.645961,1.5480301,47.29286,38.762505,142.24197
113320780,-0.011170199,-0.048457097,0.0110297,-0.0055591,9.685648,1.5357769,-0.00246125,0.0014025,5.4999953E-5,-0.0033700005,9.64892,1.5447501,47.39438,38.649376,142.30968
113320800,0.0070811994,-0.0328961,0.0076327003,-0.0065729003,9.68541,1.5372586,9.4874995E-4,-0.0013337499,-7.15E-4,-0.016670002,9.636221,1.5467501,47.453438,38.875317,142.25908
113320820,-3.8952654E-4,-0.033061106,0.022085581,-0.006020421,9.685223,1.5384433,-7.092105E-4,3.039474E-4,-8.25E-4,-0.00457,9.657111,1.5558801,47.456253,38.940937,141.97125
113320840,-0.0031255,-0.0464742,0.0206946,-0.0060628,9.684861,1.5407172,2.1999997E-4,0.0014574999,2.1999997E-4,-0.0069000004,9.647551,1.56105,47.456253,38.76563,142.00969
113320860,-7.1305E-4,-0.03318905,0.01846425,-0.0063197,9.684506,1.5429478,0.00132,4.675E-4,2.75E-4,-0.008900001,9.63755,1.56105,47.456253,38.649376,142.01251
113320880,-0.00272035,-0.02985285,0.004939,-0.00646695,9.684163,1.5450996,-0.00176,4.125E-4,-7.7E-4,-0.017,9.654,1.53965,47.741253,38.305317,142.19064
113320900,-0.002498,-0.039178,-0.022828,-0.006809,9.684031,1.545932,2.75E-4,4.125E-4,-8.25E-4,-0.009000001,9.65065,1.54035,47.80969,38.34094,142.02188
113320920,-0.002295,-0.029808,0.00482,-0.007013,9.684238,1.54462,-8.25E-4,4.125E-4,2.75E-4,-0.009000001,9.64395,1.52295,47.990623,38.219063,142.08377
113320940,0.007586,-0.046447,-0.046234,-0.007318,9.684116,1.545395,2.75E-4,0.0015125,-8.25E-4,-0.0039999997,9.635651,1.5116501,48.33844,38.33719,141.90938
113320960,0.0069784997,-0.049218,-0.0203581,-0.0067094998,9.684613,1.542264,-0.00176,-6.875E-4,-7.7E-4,0.0,9.636326,1.507226,48.587814,38.575314,141.615
113320980,0.0058783004,-0.0468904,-0.0401505,-0.00608815,9.684799,1.5411072,0.001161875,-6.325E-4,2.1999999E-4,1.3000001E-4,9.635891,1.5224202,48.412502,38.456253,141.6
113321000,-0.0035147998,-0.0428547,-0.0026017,-0.00567345,9.685193,1.5386343,-0.002729375,3.575E-4,-8.25E-4,-0.00243,9.646231,1.5229801,48.300003,38.456253,141.65625
113321020,-9.863684E-4,-0.044948578,0.014247685,-0.0060526845,9.685139,1.5389724,2.1710526E-4,-5.717105E-4,-8.25E-4,-0.007862069,9.64126,1.5421758,48.06786,38.295536,141.78125
113321040,-0.0040150997,-0.0419002,-0.0043563,-0.0062506003,9.684836,1.5408677,-0.00103125,0.0012925,-7.15E-4,-0.008,9.641651,1.55306,47.89594,38.34094,141.71625
113321060,-0.0130365,-0.037036203,0.0085828,-0.0065667,9.684762,1.541336,-0.00279125,-6.875E-4,2.75E-4,-0.0196,9.64967,1.54793,47.762814,38.290314,141.89064
113321080,-0.0176939,-0.032984197,0.0110315,-0.0076548997,9.684541,1.5427185,-0.001815,-7.8375E-4,2.75E-4,-0.021180002,9.648991,1.5510302,47.88094,38.62594,141.95345
113321100,-0.010252316,-0.037819948,0.003512316,-0.009136684,9.684311,1.5441635,-8.25E-4,-0.0014328947,2.75E-4,-0.02252143,9.650893,1.5542786,47.8875,38.643753,142.00969
113321120,-0.010398,-0.0444715,-0.01017085,-0.010042801,9.684176,1.5450058,-6.6E-4,4.1250003E-4,4.1937502E-4,-0.013150001,9.6418705,1.5431501,47.994373,38.46563,141.90564
113321140,0.0054841503,-0.04619285,1.691E-4,-0.01084135,9.684221,1.5447222,2.75E-4,5.7750003E-4,0.0010931251,-0.013850001,9.638751,1.5384501,48.0,38.15625,141.65625
113321160,-0.012170842,-0.04367879,-0.011540947,-0.010368158,9.684121,1.545356,-7.236842E-5,0.0013388158,4.2697368E-4,-0.0019500001,9.637693,1.5433179,48.178574,37.995537,141.65625
113321180,-8.4759993E-4,-0.0412172,-0.0081338,-0.011333601,9.6841545,1.5451247,-0.001485,1.9250001E-4,0.0010449999,-0.0104100015,9.64122,1.5354,48.187504,38.04094,141.42468
113321200,0.0121722,-0.0397958,-0.0166598,-0.011424,9.68417,1.5450308,-3.5750004E-4,-4.675E-4,-1.6499999E-4,-0.0062499996,9.64291,1.53249,48.294376,37.919064,141.1275
113321220,-0.0064326003,-0.040380802,-0.0078578,-0.010537201,9.684276,1.544369,-0.0020350001,6.3250004E-4,-0.001485,0.0023785718,9.641979,1.5304501,48.06844,38.03719,141.00563
113321240,-0.010306157,-0.035674315,-0.018044367,-0.011099053,9.684307,1.5441728,6.8026315E-4,0.001280921,2.75E-4,-0.013350001,9.645051,1.52995,48.05625,38.204063,141.17813
113321260,-0.01585475,-0.038395498,-0.0094235,-0.012008499,9.684444,1.543302,-0.00165,1.375E-4,5.15625E-4,-0.024,9.646501,1.5300001,47.61094,38.15906,141.40125
113321280,0.0015767501,-0.040225253,-0.0205715,-0.013279,9.684479,1.5430769,-5.5E-4,1.375E-4,9.96875E-4,-0.016999999,9.64165,1.53635,47.409378,38.15625,141.30563
113321300,0.015421474,-0.052805945,-0.023634106,-0.013136263,9.684679,1.5418239,5.644737E-4,0.0023230263,2.75E-4,0.009000001,9.631051,1.52495,47.578125,37.99594,141.40688
113321320,0.0016021002,-0.0467573,-0.0263972,-0.0118678,9.684906,1.5404032,7.15E-4,0.0011825,-5.5000026E-5,-0.004965517,9.635265,1.5152948,47.694374,38.201252,141.30563
113321340,0.0194538,-0.0520262,-0.0138701005,-0.0117627,9.685146,1.5388895,-8.25E-4,4.125E-4,-2.0624997E-4,-0.012420001,9.642,1.5137701,47.878128,38.15906,141.19313
113321360,0.0047765994,-0.0374853,-0.0048565,-0.0100147,9.685211,1.5384951,-8.25E-4,7.425E-4,9.4874995E-4,3.500001E-4,9.643431,1.5304301,47.8875,38.28094,141.06282
113321380,-0.0057101585,-0.033780053,-0.0068618953,-0.009646894,9.685185,1.5386609,-8.25E-4,5.138158E-4,-7.236842E-5,-0.011787932,9.649495,1.5322189,47.7,38.34375,140.88751
113321400,0.0061360504,-0.037830397,-0.0035123997,-0.010176599,9.685197,1.5385873,-4.3999995E-4,-5.431249E-4,-8.2499994E-4,-0.01875,9.64931,1.53791,47.5875,38.34375,140.8125
113321420,-0.00761145,-0.033128098,4.573001E-4,-0.0097167995,9.6851635,1.5388075,-1.0999999E-4,0.0011275,-4.3999995E-4,-0.015630001,9.65043,1.5373499,47.51607,38.575893,140.75893
113321440,-0.0077057895,-0.03304189,0.0032876842,-0.010296842,9.685078,1.5393479,-4.1973684E-4,4.125E-4,0.0010348684,-0.017193105,9.65205,1.5419846,47.744064,38.51625,140.70282
113321460,-0.0027975999,-0.0434468,-0.0041264,-0.010819601,9.684946,1.5401595,-9.900001E-4,-4.125E-4,0.0014575,-0.01056,9.65205,1.5389501,47.8125,38.456253,140.75626
113321480,0.0074278,-0.055361405,-0.0049566003,-0.0109898,9.68489,1.5405107,-0.0011825,-8.250001E-4,5.775E-4,-0.008340001,9.62865,1.5363702,47.88393,38.22411,140.80983
113321500,0.0095998,-0.053402603,-0.00619,-0.0102888,9.684848,1.540786,4.9500004E-4,8.5250003E-4,7.975E-4,-6.2999944E-4,9.630991,1.5339901,48.332813,38.05219,141.16876
113321520,0.008221158,-0.04903747,-0.0075435787,-0.009464737,9.684816,1.5409812,1.0131579E-4,0.0010493421,1.375E-4,0.0021214287,9.634951,1.5291215,48.480938,37.990314,141.34782
113321540,0.0078193005,-0.0405617,-0.01309685,-0.00874775,9.684815,1.5409899,-4.8124988E-5,4.125E-4,-2.9562498E-4,0.008400001,9.648111,1.5270001,48.187504,37.987503,141.4125
113321560,0.0047615487,-0.0418275,-0.012673501,-0.0080841,9.684884,1.5405664,-0.001354375,9.075E-4,1.0312494E-4,-0.005535,9.641451,1.5270001,47.901787,38.148216,141.64465
113321580,0.009479789,-0.039843317,-0.012282895,-0.0075727897,9.684948,1.5401754,-0.001280921,4.7039473E-4,7.1644736E-4,-0.004982143,9.633772,1.5321107,48.047813,38.20969,141.65625
113321600,0.002212,-0.0413525,6.49998E-5,-0.0067315,9.685007,1.5397985,-0.00130625,-6.875E-4,1.375E-4,-0.006,9.640051,1.5270001,47.824688,38.444065,141.60281
113321620,0.0019515001,-0.041261002,-5.155001E-4,-0.0064715,9.684916,1.540379,-2.75E-4,-1.375E-4,6.875E-4,-0.0033,9.64465,1.5430002,47.759064,38.349377,141.36845
113321640,-0.0066065,-0.045957,-0.0022955001,-0.0062925,9.684823,1.5409615,-7.5625E-4,4.125E-4,2.0625E-4,-0.0048428574,9.646951,1.5459644,48.041252,38.219063,141.30281
113321660,-0.011955474,-0.043287896,-8.734218E-4,-0.006929052,9.684737,1.5414929,-7.019736E-4,4.125E-4,-3.1842102E-4,-0.018000001,9.63728,1.54848,48.05625,38.2125,141.0
113321680,-0.01090705,-0.04374115,-1.7745001E-4,-0.007977949,9.684643,1.5420759,-8.5937505E-4,0.0010175,1.375E-4,-0.018000001,9.64188,1.53708,48.05625,37.998215,141.17856
113321700,-0.011355201,-0.0376533,-0.0090715,-0.0088465,9.684542,1.5427101,-6.53125E-4,3.0249998E-4,7.425E-4,-0.030430004,9.646151,1.5356901,48.287815,37.862812,141.34782
113321720,-0.007283053,-0.03430358,-0.020405736,-0.0098373685,9.684575,1.5425017,-9.1907894E-4,-6.875E-4,4.3421052E-5,-0.020756897,9.653756,1.5200534,48.656254,37.55625,141.4125
113321740,-0.0079198,-0.0332004,-0.019681001,-0.010486,9.684757,1.5413486,-0.00121,-6.875E-4,-2.4749996E-4,-0.015894828,9.648895,1.5221225,48.656254,37.55625,141.48393
113321760,-0.0058819996,-0.0376782,-0.0210074,-0.0110872,9.684925,1.5402803,-0.0014025,-2.7499947E-5,7.975E-4,-0.0027899998,9.654151,1.5285901,48.656254,37.609688,141.4875
113321780,0.0088656,-0.0397758,-0.0236984,-0.0114698,9.685107,1.5391406,-0.00121,-2.4750002E-4,0.0012375,-0.012646553,9.642342,1.5176588,48.602814,37.68375,141.4875
113321800,0.0036421057,-0.041101735,-0.021227263,-0.010681737,9.685325,1.5377789,-0.0014328947,7.0197356E-4,-6.513155E-5,3.87931E-4,9.645756,1.5142449,48.493126,37.901253,141.59438
113321820,0.016544499,-0.05082635,-0.0121036,-0.0104099,9.685504,1.5366447,-0.001161875,7.975E-4,-1.9937502E-4,0.00677,9.64097,1.5277401,48.416252,38.03719,141.77814
113321840,0.0198378,-0.042599052,-0.0085569,-0.00903485,9.685536,1.5364499,-0.001450625,-3.0249998E-4,-4.8812496E-4,0.015925862,9.63197,1.5270001,48.127502,38.150623,141.71625
113321860,0.021297263,-0.049009524,-0.008513369,-0.0072935787,9.685545,1.5364057,-0.0011289474,-6.875E-4,-1.6644737E-4,0.009098276,9.645109,1.527,48.183754,38.28094,141.65907
113321880,0.0209228,-0.0399722,0.0015254999,-0.0055706,9.685543,1.5364221,-8.25E-4,8.525E-4,-0.00130625,0.00705,9.633091,1.54758,48.116253,38.34094,141.42468
113321900,0.020127999,-0.043436702,0.0184351,-0.0038175,9.685415,1.5372297,-0.00149875,-2.7499977E-5,-4.8125003E-4,0.014350001,9.65005,1.54454,48.290627,38.219063,141.59064
113321920,0.0174858,-0.037348703,0.0086153,-0.0021333,9.685074,1.5393878,-3.4375E-4,-6.875E-4,-5.3624995E-4,0.01635,9.640051,1.5572401,48.300003,38.2125,141.36845
113321940,0.0029674736,-0.036362685,0.006872053,-6.8221055E-4,9.68487,1.5406777,-5.355263E-4,9.335526E-4,-8.25E-4,0.0,9.646951,1.5370501,48.412502,37.912502,141.4875
113321960,-0.0087825,-0.03746425,-0.00121325,-5.2525E-4,9.684711,1.5416758,8.25E-4,6.875E-4,-8.25E-4,-0.0034500002,9.646951,1.5470501,48.591076,38.19822,141.59465
113321980,-0.0031495,-0.037384998,0.0042729997,-0.0013697499,9.684631,1.5421745,-9.96875E-4,4.125E-4,-8.25E-4,-0.009450001,9.646951,1.5390501,48.421875,38.2125,141.70688
113322000,-0.017387949,-0.04102984,-0.008697369,-0.0017494211,9.684497,1.5430158,7.092106E-4,0.001280921,-8.25E-4,-0.018000001,9.642,1.5439501,48.198753,38.729065,141.94408
113322020,-0.030057801,-0.038220197,-0.0145748,-0.0031929999,9.684509,1.5429456,-0.0011550001,6.325E-4,8.25E-4,-0.025350003,9.64299,1.5294001,48.062813,38.756252,141.90282
113322040,-0.0202566,-0.041188404,-0.012523401,-0.0058108,9.684605,1.5423313,-0.0010175,-3.5750002E-4,-4.1250003E-4,-0.033350002,9.646291,1.5274,47.89594,38.756252,141.95345
113322060,-0.0198512,-0.0402838,-0.0059567997,-0.007653,9.684658,1.5419903,-0.001595,0.0011,-8.25E-4,-0.028050002,9.642261,1.54303,47.8875,38.23969,141.90282
113322080,-0.008948947,-0.033718683,-0.008783947,-0.00943221,9.68462,1.5422211,-0.0017875,-2.2434212E-4,-1.4473684E-5,-0.02525,9.645841,1.5358601,47.762814,38.05219,141.90001
113322100,-0.016460551,-0.0387334,-0.0051865997,-0.0102058,9.684663,1.5419383,-3.437494E-5,0.0012031251,1.375E-4,-0.017250001,9.65124,1.5324601,47.59594,38.04375,141.72188
113322120,0.0116279,-0.03773665,0.0054765004,-0.01159875,9.684625,1.5421681,-0.001478125,-2.4062504E-4,1.375E-4,-0.013250001,9.653061,1.5325401,47.409378,38.435627,141.60564
113322140,0.009245843,-0.035076685,-0.008736632,-0.010615736,9.684464,1.5431818,5.7894707E-5,3.111842E-4,-7.236842E-4,0.003284483,9.647457,1.5449225,47.4,38.741253,141.65344
113322160,0.014051201,-0.036982298,0.0045977994,-0.0097125,9.684468,1.5431663,-0.0025712498,-4.5374996E-4,0.0010312499,-0.0014741381,9.648906,1.5331293,47.506874,38.80969,141.49594
113322180,0.0134493,-0.047870997,-0.0031340998,-0.0083923,9.684343,1.5439548,9.4874995E-4,3.1624996E-4,0.0012375,-0.0038100001,9.629431,1.5510001,47.690624,39.0975,141.30937
113322200,0.014614301,-0.0468157,0.0060636997,-0.0074018,9.684246,1.5445731,-0.00246125,4.125E-4,-0.0016087499,0.0055293106,9.6355295,1.5423105,47.75344,39.112503,141.35345
113322220,0.011489632,-0.048654053,-0.005273895,-0.006306579,9.684055,1.5457678,1.0855269E-4,0.0014546053,-0.001925,0.006977586,9.636978,1.5505863,47.756252,39.112503,141.40968
113322240,0.0012608002,-0.0487358,-0.0130084,-0.00530195,9.684011,1.5460485,-7.7E-4,-4.4687494E-4,3.437497E-5,0.00409,9.631321,1.5305202,47.417816,38.827503,141.48376
113322260,7.6049997E-4,-0.0374214,-0.0016332001,-0.0052805,9.684069,1.5456867,-8.25E-4,3.6437498E-4,-7.7687495E-4,-0.00405,9.638675,1.5356743,47.506874,38.8125,141.4875
113322280,7.02E-4,-0.048706,-0.013571,-0.005222,9.683981,1.546252,-0.0017875,0.0015125,1.375E-4,-0.00405,9.646951,1.5439501,47.58375,38.5275,141.70125
113322300,-0.001899,-0.032011,-0.003585,-0.005014,9.684046,1.545843,-8.25E-4,-0.00165,0.0012375,-0.0093,9.65005,1.54,47.8725,38.29875,141.78377
113322320,-0.013719,-0.043933,-0.006286,-0.005166,9.683997,1.54615,-0.0017875,4.125E-4,1.375E-4,-0.01,9.64805,1.541,48.332813,37.64625,141.71625
113322340,-4.77E-4,-0.031955,-0.003926,-0.006436,9.68399,1.546184,2.75E-4,4.125E-4,-8.25E-4,-0.018000001,9.640051,1.539,48.35625,37.612503,141.65625
113322360,-0.019159751,-0.0559851,-0.026996799,-0.0065490496,9.683958,1.5463892,-0.0017874999,3.6437498E-4,1.3749998E-4,-0.020010002,9.628051,1.5222301,48.016964,37.612503,141.49553
113322380,-0.01107035,-0.05835355,-0.0062555,-0.00817285,9.684171,1.545042,-0.0016843749,-5.0187495E-4,1.3749998E-4,-0.023035001,9.626951,1.5257001,47.430004,37.73719,141.07782
113322400,-0.016443264,-0.05490416,-0.02557542,-0.009120684,9.684131,1.5452776,1.6644737E-4,4.125E-4,1.375E-4,-0.017860714,9.626764,1.5375,47.287502,37.912502,141.0
113322420,-0.0073881,-0.034443997,-6.134E-4,-0.010539499,9.684324,1.5440682,-0.00169125,3.1624996E-4,2.475E-4,-0.01605,9.649051,1.5301101,47.15625,37.987503,141.05626
113322440,-0.0183743,-0.032448597,-0.010685099,-0.011045999,9.684244,1.5445633,-9.2125E-4,-4.5375E-4,0.0012374999,-0.021630002,9.65025,1.5391501,47.287502,37.6875,141.65625
113322460,-0.0020673,-0.0351302,-8.810006E-5,-0.0125075,9.684291,1.5442612,-0.00158125,3.1624996E-4,0.0012374999,-0.027707145,9.650893,1.5333859,47.287502,37.6875,141.71251
113322480,0.014465527,-0.04062795,-0.004087842,-0.012559526,9.684219,1.5447079,1.5921053E-4,-5.5E-4,0.0011217105,-0.0054699997,9.64395,1.5404,47.287502,37.45536,141.94464
113322500,0.0078096,-0.04949625,9.5754996E-4,-0.01125215,9.684173,1.5450112,-6.6E-4,-4.05625E-4,3.025E-4,-6.5000006E-4,9.63875,1.5424451,46.987503,37.55625,142.20001
113322520,0.0116959,-0.0374067,-0.00625305,-0.0104696,9.684054,1.545758,-3.4375E-5,4.1250003E-4,0.0012375001,-0.0018300002,9.63597,1.5435601,46.6875,37.612503,141.65625
113322540,0.0035995264,-0.028723631,-0.0069145267,-0.0093803685,9.684034,1.5458965,-0.0016355263,2.605263E-4,9.118421E-4,8.9999754E-5,9.65413,1.5337601,46.616074,37.68393,141.65625
113322560,0.0079344,-0.034886003,-6.759999E-4,-0.0091028,9.684048,1.5458066,-8.25E-4,-1.375E-4,-6.3250004E-4,-0.0033103449,9.6519165,1.541488,46.612503,37.847813,141.0328
113322580,0.0043464,-0.0357638,-0.0059705996,-0.0083874,9.683969,1.5463126,-0.0010175001,0.0015125,5.7750003E-4,-5.2000006E-4,9.643751,1.54163,46.68375,37.69594,141.0
113322600,0.0176726,-0.0692652,1.3699988E-4,-0.0078272,9.68395,1.5464299,-0.0013750001,0.0011,0.0021175,0.0034500002,9.621811,1.5414001,46.79438,37.6875,141.10687
113322620,0.023076683,-0.06629631,-0.016312893,-0.0061738943,9.683804,1.5473552,4.3421038E-5,-5.5E-4,0.001005921,0.012843103,9.615439,1.5384724,46.906876,37.616253,141.29063
113322640,0.016988501,-0.0677375,-0.0017575002,-0.0041495003,9.683859,1.5470074,-8.25E-4,-3.09375E-4,-1.03125E-4,0.022350002,9.62365,1.5313499,47.09063,37.45219,141.69188
113322660,0.029958252,-0.0598265,-0.01873,-0.002754,9.683729,1.5478194,-5.5E-4,4.125E-4,-5.84375E-4,0.028950002,9.62695,1.53135,47.206875,37.390312,141.49876
113322680,0.02386275,-0.05875825,-0.01075025,-2.5024998E-4,9.683857,1.5470228,2.75E-4,9.625E-4,-6.53125E-4,0.024975002,9.624001,1.5320251,47.283752,37.44094,141.2025
113322700,0.01672884,-0.05426868,-0.017643105,0.0015591052,9.683872,1.5469216,-2.677632E-4,0.0023230263,-0.0024460526,0.016017858,9.635389,1.5315001,47.16281,37.604065,141.11624
113322720,-0.016704999,-0.031704,-0.0128603,0.0028471,9.683978,1.5462596,-8.387499E-4,0.0011825,-8.25E-4,-0.006150001,9.64883,1.5334,47.20969,37.559067,140.77408
113322740,-0.018024601,-0.0251062,-0.0208219,0.0012941001,9.684086,1.5456016,9.6249976E-5,4.125E-4,-0.001155,-0.014710002,9.656071,1.5278001,47.15625,37.612503,140.8125
113322760,-0.013506526,-0.03930058,-0.003009737,-4.6310524E-4,9.684279,1.5443857,-0.0018888158,4.125E-4,-0.001925,-0.018000001,9.659742,1.5270001,46.99554,37.68393,140.70537
113322780,-0.022104148,-0.04164685,-0.0076129,-0.0018085999,9.684225,1.544723,-4.4687497E-4,7.9749996E-4,-0.0012031249,-0.018000001,9.642841,1.5429602,47.09438,37.6875,140.70001
113322800,-0.024480449,-0.039493002,-0.014066699,-0.0037414501,9.684226,1.5447121,-6.80625E-4,0.0011275,-1.9937499E-4,-0.026500002,9.643961,1.5320501,46.921875,37.616253,140.52188
113322820,-0.0163006,-0.04510665,-2.2600003E-4,-0.0059356997,9.684332,1.5440397,2.6812498E-4,4.1249997E-4,-8.2499994E-4,-0.030525,9.640951,1.5309751,46.983753,37.45219,140.45908
113322840,-0.017550683,-0.043021947,-0.0068897367,-0.0073825787,9.684219,1.5447379,-0.0010276316,5.7894737E-5,-6.513158E-5,-0.028050002,9.636771,1.5416,46.916252,37.390312,140.50969
113322860,-0.0138482,-0.040791,-0.009732201,-0.008867,9.684207,1.5448077,-9.900001E-4,-5.5E-4,4.125E-4,-0.022020001,9.642991,1.5348,46.983753,37.31625,140.58377
113322880,-0.010742601,-0.046535,-0.0016036001,-0.0100578,9.684204,1.5448196,-0.0028875,-1.65E-4,-5.820766E-11,-0.01696,9.64167,1.5364001,46.987503,37.3125,140.80124
113322900,-0.001424579,-0.04036663,-0.009984053,-0.010907421,9.684085,1.5455635,-0.002424342,4.125E-4,7.743421E-4,-0.00994,9.637051,1.5436901,46.80938,37.259068,140.88376
113322920,-0.00227745,-0.03854595,-0.012561551,-0.0109811,9.684116,1.5453613,-0.001354375,-2.0624982E-5,6.325E-4,-0.013375863,9.64636,1.5309155,46.693123,37.256252,141.27937
113322940,0.00932775,-0.04975295,-0.012100549,-0.01109475,9.68419,1.5449004,-8.25E-4,-5.5E-4,7.425E-4,-0.014790001,9.64179,1.5397801,46.562817,37.256252,141.47813
113322960,0.0177339,-0.05589515,-0.015582951,-0.0102829,9.684227,1.5446723,-0.0012581251,3.7812497E-4,1.375E-4,0.00565,9.63033,1.5202001,46.50281,37.309685,141.41624
113322980,0.016224157,-0.056335054,-0.013297158,-0.008772684,9.684301,1.5442138,-8.1052637E-4,9.914474E-4,-3.1842105E-4,0.00705,9.626757,1.5337242,46.606876,36.974068,141.30563
113323000,0.019687999,-0.051465,-0.013653,-0.0074475,9.684346,1.5439395,-0.00130625,9.625E-4,-8.25E-4,0.01035,9.631651,1.5320001,46.800003,36.84375,141.1875
113323020,0.0204405,-0.0503215,-0.0061395,-0.005806,9.6844,1.5436089,-0.00130625,9.625E-4,-3.4375E-4,0.01695,9.634951,1.542,46.85625,36.84375,141.35626
113323040,0.018877577,-0.050223317,-0.006118579,-0.0041170525,9.684364,1.5438402,-8.1052637E-4,9.914474E-4,-9.480263E-4,0.013536206,9.632881,1.5350691,47.100002,36.7125,141.3
113323060,0.0037741498,-0.039834104,-0.0018219,-0.0025472,9.684327,1.5440798,-6.53125E-4,9.075E-4,-7.9062494E-4,-0.0034000005,9.635691,1.53932,47.38572,36.658928,141.47858
113323080,-0.02265075,-0.02827665,4.0315004E-4,-0.0022199,9.684262,1.5444882,-3.3E-4,0.0010175,1.375E-4,-0.0117500005,9.65228,1.542165,47.287502,36.7125,141.4125
113323100,-0.01830065,-0.028925002,-5.047001E-4,-0.0041757002,9.684193,1.5449173,-2.1999997E-4,0.0021175,1.375E-4,-0.027750002,9.65688,1.545465,47.15625,36.7125,141.4875
113323120,-0.021126738,-0.022393106,-0.0058112633,-0.0058230003,9.684132,1.5452973,-3.618421E-4,0.0013388158,-4.1973684E-4,-0.04284643,9.656593,1.5486001,46.92411,36.944645,141.41608
113323140,-0.018896,-0.028293999,-0.0062094005,-0.0076506003,9.68416,1.5451158,-1.6499998E-4,-1.6500002E-4,4.1250003E-4,-0.036620002,9.666551,1.5371801,46.800003,36.956253,141.3
113323160,-0.0212272,-0.023990598,-0.0066428,-0.0091502,9.684166,1.5450698,-9.625E-4,2.7500035E-5,0.0012375,-0.02332,9.652551,1.53848,46.55625,37.0875,141.05626
113323180,-0.0014993688,-0.036560263,-0.008982737,-0.010833106,9.684185,1.5449398,-0.0011796053,-0.0015848683,0.0019322367,-0.016328573,9.644379,1.5270429,46.55625,37.0875,140.88751
113323200,0.0134966,-0.04583795,-0.0189454,-0.010833601,9.684225,1.5446825,-1.1000002E-4,-6.943751E-4,9.0750004E-4,0.00195,9.635461,1.5334499,46.3125,37.256252,141.05626
113323220,0.01231845,-0.04741455,-0.013766351,-0.0096554505,9.684365,1.5438132,-0.001065625,-2.1312498E-4,1.375E-4,0.0019500001,9.638861,1.52345,46.544643,37.09554,141.00269
113323240,0.0112566,-0.05072455,-0.00826115,-0.0085936,9.6844425,1.5433362,-4.4687503E-4,7.9062494E-4,1.375E-4,0.011282143,9.628908,1.5358287,46.55625,36.962814,141.05345
113323260,0.011880105,-0.049896844,-0.0035138945,-0.0075791054,9.684417,1.5435035,-0.0018888158,1.0131576E-4,1.375E-4,0.0023500002,9.632351,1.5358901,46.609688,36.79594,141.10968
